Cell,Worm,mRNA,Mean,Probe,Strain
H1a,10.0,25.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,13.0,21.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,16.0,11.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,18.0,8.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,19.0,29.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,31.0,15.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,33.0,31.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,46.0,11.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,49.0,8.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,51.0,8.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,63.0,62.0,18.307692307692307,egl-18,egl-18(ga97)
V2pa,3.0,0.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,7.0,4.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,18.0,0.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,36.0,6.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,46.0,0.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,49.0,4.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,51.0,3.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,52.0,10.0,6.666666666666667,egl-18,egl-18(ga97)
V2pa,60.0,33.0,6.666666666666667,egl-18,egl-18(ga97)
V3aa,3.0,1.0,21.8,egl-18,egl-18(ga97)
V3aa,7.0,5.0,21.8,egl-18,egl-18(ga97)
V3aa,12.0,37.0,21.8,egl-18,egl-18(ga97)
V3aa,17.0,28.0,21.8,egl-18,egl-18(ga97)
V3aa,18.0,0.0,21.8,egl-18,egl-18(ga97)
V3aa,36.0,8.0,21.8,egl-18,egl-18(ga97)
V3aa,46.0,1.0,21.8,egl-18,egl-18(ga97)
V3aa,50.0,19.0,21.8,egl-18,egl-18(ga97)
V3aa,51.0,1.0,21.8,egl-18,egl-18(ga97)
V3aa,56.0,118.0,21.8,egl-18,egl-18(ga97)
V2pp,3.0,7.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,7.0,14.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,18.0,8.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,36.0,20.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,46.0,2.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,49.0,5.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,51.0,3.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,52.0,28.0,15.11111111111111,egl-18,egl-18(ga97)
V2pp,60.0,49.0,15.11111111111111,egl-18,egl-18(ga97)
V5a,4.0,6.0,23.125,egl-18,egl-18(ga97)
V5a,5.0,13.0,23.125,egl-18,egl-18(ga97)
V5a,19.0,4.0,23.125,egl-18,egl-18(ga97)
V5a,40.0,84.0,23.125,egl-18,egl-18(ga97)
V5a,43.0,20.0,23.125,egl-18,egl-18(ga97)
V5a,44.0,2.0,23.125,egl-18,egl-18(ga97)
V5a,53.0,45.0,23.125,egl-18,egl-18(ga97)
V5a,65.0,11.0,23.125,egl-18,egl-18(ga97)
V5p,4.0,14.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,5.0,17.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,19.0,16.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,40.0,87.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,43.0,26.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,44.0,0.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,53.0,41.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,60.0,55.0,29.666666666666668,egl-18,egl-18(ga97)
V5p,65.0,11.0,29.666666666666668,egl-18,egl-18(ga97)
V1,5.0,43.0,31.75,egl-18,egl-18(ga97)
V1,10.0,9.0,31.75,egl-18,egl-18(ga97)
V1,59.0,61.0,31.75,egl-18,egl-18(ga97)
V1,65.0,14.0,31.75,egl-18,egl-18(ga97)
V3,5.0,31.0,54.0,egl-18,egl-18(ga97)
V3,58.0,41.0,54.0,egl-18,egl-18(ga97)
V3,64.0,126.0,54.0,egl-18,egl-18(ga97)
V3,65.0,18.0,54.0,egl-18,egl-18(ga97)
Taa,6.0,12.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,11.0,26.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,14.0,2.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,17.0,13.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,35.0,5.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,38.0,1.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,48.0,14.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,55.0,8.0,11.222222222222221,egl-18,egl-18(ga97)
Taa,62.0,20.0,11.222222222222221,egl-18,egl-18(ga97)
Tpp,6.0,11.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,11.0,16.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,14.0,5.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,17.0,9.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,35.0,10.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,38.0,7.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,48.0,9.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,55.0,4.0,8.666666666666666,egl-18,egl-18(ga97)
Tpp,62.0,7.0,8.666666666666666,egl-18,egl-18(ga97)
Tap,6.0,10.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,11.0,30.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,14.0,12.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,17.0,14.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,35.0,13.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,38.0,15.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,48.0,24.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,55.0,14.0,16.77777777777778,egl-18,egl-18(ga97)
Tap,62.0,19.0,16.77777777777778,egl-18,egl-18(ga97)
V6aa,6.0,16.0,18.4,egl-18,egl-18(ga97)
V6aa,11.0,32.0,18.4,egl-18,egl-18(ga97)
V6aa,14.0,14.0,18.4,egl-18,egl-18(ga97)
V6aa,17.0,10.0,18.4,egl-18,egl-18(ga97)
V6aa,35.0,29.0,18.4,egl-18,egl-18(ga97)
V6aa,38.0,14.0,18.4,egl-18,egl-18(ga97)
V6aa,45.0,7.0,18.4,egl-18,egl-18(ga97)
V6aa,48.0,31.0,18.4,egl-18,egl-18(ga97)
V6aa,55.0,10.0,18.4,egl-18,egl-18(ga97)
V6aa,62.0,21.0,18.4,egl-18,egl-18(ga97)
Tpa,6.0,23.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,11.0,21.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,14.0,7.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,17.0,13.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,35.0,14.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,38.0,11.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,48.0,22.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,55.0,11.0,15.88888888888889,egl-18,egl-18(ga97)
Tpa,62.0,21.0,15.88888888888889,egl-18,egl-18(ga97)
V6pp,6.0,26.0,20.0,egl-18,egl-18(ga97)
V6pp,11.0,29.0,20.0,egl-18,egl-18(ga97)
V6pp,14.0,24.0,20.0,egl-18,egl-18(ga97)
V6pp,17.0,11.0,20.0,egl-18,egl-18(ga97)
V6pp,35.0,19.0,20.0,egl-18,egl-18(ga97)
V6pp,38.0,17.0,20.0,egl-18,egl-18(ga97)
V6pp,45.0,7.0,20.0,egl-18,egl-18(ga97)
V6pp,48.0,35.0,20.0,egl-18,egl-18(ga97)
V6pp,55.0,13.0,20.0,egl-18,egl-18(ga97)
V6pp,62.0,19.0,20.0,egl-18,egl-18(ga97)
V6ap,6.0,11.0,23.9,egl-18,egl-18(ga97)
V6ap,11.0,33.0,23.9,egl-18,egl-18(ga97)
V6ap,14.0,17.0,23.9,egl-18,egl-18(ga97)
V6ap,17.0,27.0,23.9,egl-18,egl-18(ga97)
V6ap,35.0,34.0,23.9,egl-18,egl-18(ga97)
V6ap,38.0,19.0,23.9,egl-18,egl-18(ga97)
V6ap,45.0,6.0,23.9,egl-18,egl-18(ga97)
V6ap,48.0,29.0,23.9,egl-18,egl-18(ga97)
V6ap,55.0,35.0,23.9,egl-18,egl-18(ga97)
V6ap,62.0,28.0,23.9,egl-18,egl-18(ga97)
V6pa,6.0,8.0,14.9,egl-18,egl-18(ga97)
V6pa,11.0,18.0,14.9,egl-18,egl-18(ga97)
V6pa,14.0,10.0,14.9,egl-18,egl-18(ga97)
V6pa,17.0,27.0,14.9,egl-18,egl-18(ga97)
V6pa,35.0,16.0,14.9,egl-18,egl-18(ga97)
V6pa,38.0,7.0,14.9,egl-18,egl-18(ga97)
V6pa,45.0,9.0,14.9,egl-18,egl-18(ga97)
V6pa,48.0,31.0,14.9,egl-18,egl-18(ga97)
V6pa,55.0,11.0,14.9,egl-18,egl-18(ga97)
V6pa,62.0,12.0,14.9,egl-18,egl-18(ga97)
V4pa,7.0,1.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,9.0,16.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,14.0,22.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,17.0,24.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,34.0,14.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,35.0,19.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,36.0,5.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,48.0,31.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,50.0,16.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,55.0,7.0,17.727272727272727,egl-18,egl-18(ga97)
V4pa,56.0,40.0,17.727272727272727,egl-18,egl-18(ga97)
V4pp,7.0,6.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,9.0,17.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,14.0,29.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,17.0,34.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,34.0,23.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,35.0,24.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,36.0,14.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,48.0,43.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,50.0,29.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,55.0,25.0,26.09090909090909,egl-18,egl-18(ga97)
V4pp,56.0,43.0,26.09090909090909,egl-18,egl-18(ga97)
H2a,10.0,7.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,13.0,22.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,16.0,1.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,18.0,3.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,19.0,27.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,33.0,30.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,42.0,18.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,46.0,5.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,49.0,14.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,51.0,4.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,52.0,11.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,54.0,14.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,61.0,61.0,21.071428571428573,egl-18,egl-18(ga97)
H2a,63.0,78.0,21.071428571428573,egl-18,egl-18(ga97)
H2p,10.0,4.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,13.0,24.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,16.0,1.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,18.0,9.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,19.0,22.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,33.0,23.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,42.0,13.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,46.0,10.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,49.0,7.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,51.0,5.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,52.0,25.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,54.0,24.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,61.0,49.0,18.642857142857142,egl-18,egl-18(ga97)
H2p,63.0,45.0,18.642857142857142,egl-18,egl-18(ga97)
V1aa,18.0,1.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,36.0,17.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,37.0,7.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,39.0,68.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,46.0,1.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,49.0,5.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,51.0,5.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,52.0,16.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,54.0,7.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,57.0,48.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,60.0,48.0,22.083333333333332,egl-18,egl-18(ga97)
V1aa,63.0,42.0,22.083333333333332,egl-18,egl-18(ga97)
V1ap,18.0,1.0,26.0,egl-18,egl-18(ga97)
V1ap,36.0,16.0,26.0,egl-18,egl-18(ga97)
V1ap,37.0,13.0,26.0,egl-18,egl-18(ga97)
V1ap,39.0,64.0,26.0,egl-18,egl-18(ga97)
V1ap,46.0,1.0,26.0,egl-18,egl-18(ga97)
V1ap,49.0,10.0,26.0,egl-18,egl-18(ga97)
V1ap,51.0,2.0,26.0,egl-18,egl-18(ga97)
V1ap,52.0,13.0,26.0,egl-18,egl-18(ga97)
V1ap,54.0,13.0,26.0,egl-18,egl-18(ga97)
V1ap,57.0,91.0,26.0,egl-18,egl-18(ga97)
V1ap,60.0,50.0,26.0,egl-18,egl-18(ga97)
V1ap,63.0,38.0,26.0,egl-18,egl-18(ga97)
V1pa,18.0,0.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,36.0,13.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,37.0,6.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,39.0,45.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,46.0,0.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,49.0,1.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,52.0,10.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,54.0,8.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,57.0,71.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,60.0,43.0,21.818181818181817,egl-18,egl-18(ga97)
V1pa,63.0,43.0,21.818181818181817,egl-18,egl-18(ga97)
V1pp,18.0,2.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,36.0,18.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,37.0,9.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,39.0,36.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,46.0,0.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,49.0,4.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,52.0,9.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,54.0,6.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,57.0,74.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,60.0,59.0,24.90909090909091,egl-18,egl-18(ga97)
V1pp,63.0,57.0,24.90909090909091,egl-18,egl-18(ga97)
V4,24.0,48.0,48.0,egl-18,egl-18(ga97)
V6,24.0,24.0,34.166666666666664,egl-18,egl-18(ga97)
V6,40.0,70.0,34.166666666666664,egl-18,egl-18(ga97)
V6,43.0,34.0,34.166666666666664,egl-18,egl-18(ga97)
V6,58.0,21.0,34.166666666666664,egl-18,egl-18(ga97)
V6,60.0,42.0,34.166666666666664,egl-18,egl-18(ga97)
V6,65.0,14.0,34.166666666666664,egl-18,egl-18(ga97)
T,1.0,6.0,18.0,egl-18,elt-1(ku491)
T,5.0,9.0,18.0,egl-18,elt-1(ku491)
T,6.0,4.0,18.0,egl-18,elt-1(ku491)
T,8.0,11.0,18.0,egl-18,elt-1(ku491)
T,21.0,9.0,18.0,egl-18,elt-1(ku491)
T,23.0,34.0,18.0,egl-18,elt-1(ku491)
T,29.0,31.0,18.0,egl-18,elt-1(ku491)
T,39.0,34.0,18.0,egl-18,elt-1(ku491)
T,41.0,17.0,18.0,egl-18,elt-1(ku491)
T,43.0,12.0,18.0,egl-18,elt-1(ku491)
T,45.0,17.0,18.0,egl-18,elt-1(ku491)
T,47.0,30.0,18.0,egl-18,elt-1(ku491)
T,53.0,11.0,18.0,egl-18,elt-1(ku491)
T,54.0,28.0,18.0,egl-18,elt-1(ku491)
T,56.0,17.0,18.0,egl-18,elt-1(ku491)
V4a,1.0,21.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,6.0,21.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,8.0,23.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,19.0,40.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,21.0,1.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,23.0,40.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,27.0,50.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,29.0,9.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,33.0,25.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,35.0,18.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,37.0,26.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,39.0,15.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,41.0,18.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,43.0,17.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,45.0,8.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,47.0,35.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,54.0,19.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,55.0,43.0,23.05263157894737,egl-18,elt-1(ku491)
V4a,56.0,9.0,23.05263157894737,egl-18,elt-1(ku491)
V4p,1.0,22.0,21.25,egl-18,elt-1(ku491)
V4p,6.0,16.0,21.25,egl-18,elt-1(ku491)
V4p,8.0,26.0,21.25,egl-18,elt-1(ku491)
V4p,19.0,34.0,21.25,egl-18,elt-1(ku491)
V4p,20.0,41.0,21.25,egl-18,elt-1(ku491)
V4p,21.0,6.0,21.25,egl-18,elt-1(ku491)
V4p,23.0,18.0,21.25,egl-18,elt-1(ku491)
V4p,27.0,51.0,21.25,egl-18,elt-1(ku491)
V4p,29.0,10.0,21.25,egl-18,elt-1(ku491)
V4p,33.0,26.0,21.25,egl-18,elt-1(ku491)
V4p,35.0,21.0,21.25,egl-18,elt-1(ku491)
V4p,37.0,14.0,21.25,egl-18,elt-1(ku491)
V4p,39.0,5.0,21.25,egl-18,elt-1(ku491)
V4p,41.0,6.0,21.25,egl-18,elt-1(ku491)
V4p,43.0,25.0,21.25,egl-18,elt-1(ku491)
V4p,45.0,4.0,21.25,egl-18,elt-1(ku491)
V4p,47.0,36.0,21.25,egl-18,elt-1(ku491)
V4p,54.0,22.0,21.25,egl-18,elt-1(ku491)
V4p,55.0,27.0,21.25,egl-18,elt-1(ku491)
V4p,56.0,15.0,21.25,egl-18,elt-1(ku491)
V5a,1.0,19.0,19.3125,egl-18,elt-1(ku491)
V5a,6.0,10.0,19.3125,egl-18,elt-1(ku491)
V5a,8.0,22.0,19.3125,egl-18,elt-1(ku491)
V5a,15.0,6.0,19.3125,egl-18,elt-1(ku491)
V5a,19.0,30.0,19.3125,egl-18,elt-1(ku491)
V5a,21.0,6.0,19.3125,egl-18,elt-1(ku491)
V5a,23.0,42.0,19.3125,egl-18,elt-1(ku491)
V5a,29.0,17.0,19.3125,egl-18,elt-1(ku491)
V5a,37.0,8.0,19.3125,egl-18,elt-1(ku491)
V5a,39.0,16.0,19.3125,egl-18,elt-1(ku491)
V5a,41.0,26.0,19.3125,egl-18,elt-1(ku491)
V5a,43.0,23.0,19.3125,egl-18,elt-1(ku491)
V5a,45.0,20.0,19.3125,egl-18,elt-1(ku491)
V5a,53.0,4.0,19.3125,egl-18,elt-1(ku491)
V5a,54.0,36.0,19.3125,egl-18,elt-1(ku491)
V5a,56.0,24.0,19.3125,egl-18,elt-1(ku491)
V5p,1.0,19.0,21.0625,egl-18,elt-1(ku491)
V5p,6.0,10.0,21.0625,egl-18,elt-1(ku491)
V5p,8.0,32.0,21.0625,egl-18,elt-1(ku491)
V5p,15.0,1.0,21.0625,egl-18,elt-1(ku491)
V5p,19.0,36.0,21.0625,egl-18,elt-1(ku491)
V5p,21.0,6.0,21.0625,egl-18,elt-1(ku491)
V5p,23.0,30.0,21.0625,egl-18,elt-1(ku491)
V5p,29.0,24.0,21.0625,egl-18,elt-1(ku491)
V5p,37.0,44.0,21.0625,egl-18,elt-1(ku491)
V5p,39.0,14.0,21.0625,egl-18,elt-1(ku491)
V5p,41.0,13.0,21.0625,egl-18,elt-1(ku491)
V5p,43.0,22.0,21.0625,egl-18,elt-1(ku491)
V5p,45.0,22.0,21.0625,egl-18,elt-1(ku491)
V5p,53.0,8.0,21.0625,egl-18,elt-1(ku491)
V5p,54.0,39.0,21.0625,egl-18,elt-1(ku491)
V5p,56.0,17.0,21.0625,egl-18,elt-1(ku491)
V6p,1.0,24.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,6.0,15.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,8.0,20.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,10.0,30.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,12.0,33.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,15.0,0.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,19.0,27.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,20.0,29.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,21.0,7.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,23.0,19.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,27.0,31.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,31.0,33.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,33.0,27.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,35.0,18.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,37.0,22.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,39.0,5.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,43.0,18.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,45.0,6.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,47.0,15.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,53.0,6.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,54.0,13.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,55.0,33.0,19.304347826086957,egl-18,elt-1(ku491)
V6p,56.0,13.0,19.304347826086957,egl-18,elt-1(ku491)
V6a,1.0,25.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,6.0,8.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,8.0,18.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,10.0,31.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,12.0,28.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,15.0,1.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,19.0,40.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,20.0,16.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,21.0,2.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,23.0,22.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,27.0,44.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,31.0,29.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,33.0,16.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,35.0,15.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,37.0,40.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,39.0,9.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,43.0,34.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,45.0,5.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,47.0,14.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,53.0,5.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,54.0,13.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,55.0,32.0,19.91304347826087,egl-18,elt-1(ku491)
V6a,56.0,11.0,19.91304347826087,egl-18,elt-1(ku491)
V3a,1.0,15.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,6.0,8.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,8.0,17.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,19.0,29.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,21.0,3.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,23.0,23.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,27.0,26.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,28.0,22.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,29.0,29.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,33.0,25.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,34.0,31.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,35.0,24.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,37.0,29.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,38.0,36.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,40.0,12.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,41.0,8.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,43.0,34.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,45.0,17.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,47.0,34.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,53.0,4.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,54.0,20.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,55.0,45.0,22.695652173913043,egl-18,elt-1(ku491)
V3a,56.0,31.0,22.695652173913043,egl-18,elt-1(ku491)
V3p,1.0,16.0,24.24,egl-18,elt-1(ku491)
V3p,6.0,12.0,24.24,egl-18,elt-1(ku491)
V3p,8.0,19.0,24.24,egl-18,elt-1(ku491)
V3p,10.0,33.0,24.24,egl-18,elt-1(ku491)
V3p,11.0,34.0,24.24,egl-18,elt-1(ku491)
V3p,19.0,39.0,24.24,egl-18,elt-1(ku491)
V3p,21.0,12.0,24.24,egl-18,elt-1(ku491)
V3p,23.0,22.0,24.24,egl-18,elt-1(ku491)
V3p,27.0,44.0,24.24,egl-18,elt-1(ku491)
V3p,28.0,34.0,24.24,egl-18,elt-1(ku491)
V3p,29.0,44.0,24.24,egl-18,elt-1(ku491)
V3p,33.0,24.0,24.24,egl-18,elt-1(ku491)
V3p,34.0,27.0,24.24,egl-18,elt-1(ku491)
V3p,35.0,14.0,24.24,egl-18,elt-1(ku491)
V3p,37.0,41.0,24.24,egl-18,elt-1(ku491)
